2021-11-20;Homecoming;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-20;Nederlands Blazers Ensemble;TivoliVredenburg;Utrecht;TivoliVredenburg;Nederlands Blazers Ensemble;Under 2000 Listeners;0;0;2021-11-07
2021-11-20;Niels Geusebroek;TivoliVredenburg;Utrecht;TivoliVredenburg;Niels Geusebroek;Seen Live;0;0;2021-11-07
2021-11-21;Only Seven Left – extra show;De Vorstin;Hilversum;De Vorstin;;;0;0;2021-11-07
2021-11-21;Back to the Sixties;Fluor;Amersfoort;Fluor;Back To The Sixties;;0;0;2021-11-09
2021-11-21;Back in the Day is Our Future;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-21;BACKDOOR;Melkweg;Amsterdam;Melkweg;Backdoor;Rock / Pop;0;0;2021-11-07
2021-11-21;Blikvangers;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-21;Jazz and Jamm Reggae;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-21;MILK EXPO Bas Schippers & Kee van der Meer;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-21;Bnnyhunna | Super-Sonic Jazz Festival 2021;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-21;The BlueBirds;Paradiso;Amsterdam;Paradiso;The Bluebirds;Blues;0;0;2021-11-07
2021-11-21;Yussef Dayes, SMANDEM.  | Super-Sonic Jazz Festival;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-21;Brutus + Dool + Wiegedood + Stake + Psychonaut + Doodseskader;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-21;Catching Cultures Orchestra Festival;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-21;ConsentFest;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-09
2021-11-21;Joe Buck;TivoliVredenburg;Utrecht;TivoliVredenburg;Joe Buck;Rock;0;0;2021-11-07
2021-11-21;Noord Nederlands Orkest;TivoliVredenburg;Utrecht;TivoliVredenburg;Noord Nederlands Orkest;Klassiek;0;0;2021-11-07
2021-11-21;Pianokwartet Corneille;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-21;Rembrandt Frerichs Trio;TivoliVredenburg;Utrecht;TivoliVredenburg;Rembrandt Frerichs Trio;Jazz;0;0;2021-11-07
2021-11-22;Bartees Strange;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-22;Dean Lewis (solo);Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-22;José James;Paradiso;Amsterdam;Paradiso;José James;Jazz;0;0;2021-11-07
2021-11-22;25 jaar Partydrugs;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-22;Dulce Pontes;TivoliVredenburg;Utrecht;TivoliVredenburg;Dulce Pontes;Fado;0;0;2021-11-07
2021-11-22;Ibrahim Maalouf;TivoliVredenburg;Utrecht;TivoliVredenburg;Ibrahim Maalouf;Jazz;0;0;2021-11-07
2021-11-22;Nederlands Kamerkoor;TivoliVredenburg;Utrecht;TivoliVredenburg;Nederlands Kamerkoor;Classical;0;0;2021-11-07
2021-11-23;Magnapop + Captain Naysayer;Ekko;Utrecht;Ekko;;;0;0;2021-11-07
2021-11-23;Back in the Day is Our Future;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-23;Lola Young;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-23;MILK EXPO Bas Schippers & Kee van der Meer;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-23;4 The Culture celebrates Srefidensi Starring: Sarah-Jane & The Black Excellence band;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-23;Sara Kays;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-23;Ara Malikian;TivoliVredenburg;Utrecht;TivoliVredenburg;Ara Malikian;Classical;0;0;2021-11-07
2021-11-23;De Futuristen;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-23;Het Grote Noord-Korea College;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-23;Young gun Silver Fox;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-24;MTV Headbanger’s Ball;Fluor;Amersfoort;Fluor;;;0;0;2021-11-09
2021-11-24;Back in the Day is Our Future;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-24;MILK EXPO Bas Schippers & Kee van der Meer;Melkweg;Amsterdam;Melkweg;;;0;0;2021-11-07
2021-11-24;Moscow Death Brigade;Melkweg;Amsterdam;Melkweg;Moscow Death Brigade;;0;0;2021-11-07
2021-11-24;Goldband;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-24;RAqS w/ El Morabba3, El Far3i, Eqtibasat and D3mor;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-24;Toverberg;Paradiso;Amsterdam;Paradiso;;;0;0;2021-11-07
2021-11-24;BLØF;TivoliVredenburg;Utrecht;TivoliVredenburg;BlØF;Rock;0;0;2021-11-07
2021-11-24;De vele gezichten van klimaatactivisme;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
2021-11-24;Ir Sais;TivoliVredenburg;Utrecht;TivoliVredenburg;;;0;0;2021-11-07
